"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","pathway_category","direction_ratio","direction_class"
"GO:1902624","positive regulation of neutrophil migration","7/2235","29/15151",0.241379310344828,1.63630332484764,1.42672291494784,0.124546799290027,0.375648172585626,0.30365462081604,"ENSG00000111913/ENSG00000156026/ENSG00000078401/ENSG00000115310/ENSG00000035664/ENSG00000115008/ENSG00000169429",7,"migration",0.285714285714286,"Downregulated"
"GO:1903846","positive regulation of cellular response to transforming growth factor beta stimulus","7/2235","29/15151",0.241379310344828,1.63630332484764,1.42672291494784,0.124546799290027,0.375648172585626,0.30365462081604,"ENSG00000137801/ENSG00000169554/ENSG00000164442/ENSG00000064393/ENSG00000168743/ENSG00000137575/ENSG00000141646",7,"proliferation",0.285714285714286,"Downregulated"
"GO:1902806","regulation of cell cycle G1/S phase transition","33/2235","183/15151",0.180327868852459,1.22243737851616,1.25930952362763,0.125461906399213,0.377035780888825,0.304776291847337,"ENSG00000162733/ENSG00000166483/ENSG00000165617/ENSG00000253729/ENSG00000182621/ENSG00000118762/ENSG00000146648/ENSG00000145632/ENSG00000022267/ENSG00000135046/ENSG00000169372/ENSG00000108691/ENSG00000115170/ENSG00000134480/ENSG00000103479/ENSG00000172716/ENSG00000137710/ENSG00000075711/ENSG00000205542/ENSG00000134982/ENSG00000106462/ENSG00000122641/ENSG00000149311/ENSG00000134371/ENSG00000049618/ENSG00000117713/ENSG00000166164/ENSG00000175215/ENSG00000080503/ENSG00000176390/ENSG00000207725/ENSG00000141564/ENSG00000176907",33,"proliferation",0.333333333333333,"Mixed"
"GO:0043525","positive regulation of neuron apoptotic process","13/2235","63/15151",0.206349206349206,1.39883526863393,1.3195597337212,0.128524991381162,0.384249974232339,0.310607873907593,"ENSG00000064012/ENSG00000008196/ENSG00000140557/ENSG00000092969/ENSG00000168036/ENSG00000149311/ENSG00000087245/ENSG00000082701/ENSG00000065559/ENSG00000102468/ENSG00000137275/ENSG00000135250/ENSG00000165806",13,"apoptosis",0.307692307692308,"Mixed"
"GO:1990090","cellular response to nerve growth factor stimulus","10/2235","46/15151",0.217391304347826,1.47368932983173,1.33842245751133,0.130839478543704,0.389092861488835,0.314522614350503,"ENSG00000134259/ENSG00000176697/ENSG00000110395/ENSG00000114062/ENSG00000107263/ENSG00000109756/ENSG00000157764/ENSG00000138592/ENSG00000104435/ENSG00000198087",10,"proliferation",0.5,"Mixed"
"GO:0033598","mammary gland epithelial cell proliferation","6/2235","24/15151",0.25,1.69474272930649,1.41688397955661,0.131218213288304,0.389092861488835,0.314522614350503,"ENSG00000139618/ENSG00000115310/ENSG00000233276/ENSG00000183779/ENSG00000114251/ENSG00000091831",6,"proliferation",0.166666666666667,"Downregulated"
"GO:0001938","positive regulation of endothelial cell proliferation","17/2235","87/15151",0.195402298850575,1.32462650106714,1.26314877606373,0.134324827609621,0.396884360741621,0.320820860751939,"ENSG00000259207/ENSG00000184304/ENSG00000112902/ENSG00000099250/ENSG00000128052/ENSG00000140285/ENSG00000171951/ENSG00000138685/ENSG00000140945/ENSG00000100644/ENSG00000164252/ENSG00000168610/ENSG00000118257/ENSG00000114251/ENSG00000105971/ENSG00000189403/ENSG00000141564",17,"angiogenesis",0.352941176470588,"Mixed"
"GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","17/2235","87/15151",0.195402298850575,1.32462650106714,1.26314877606373,0.134324827609621,0.396884360741621,0.320820860751939,"ENSG00000137801/ENSG00000181722/ENSG00000136244/ENSG00000104312/ENSG00000096968/ENSG00000122691/ENSG00000145675/ENSG00000149177/ENSG00000154589/ENSG00000168610/ENSG00000135218/ENSG00000131016/ENSG00000114251/ENSG00000189403/ENSG00000115008/ENSG00000137275/ENSG00000081237",17,"apoptosis",0.176470588235294,"Downregulated"
"GO:0071356","cellular response to tumor necrosis factor","35/2235","197/15151",0.177664974619289,1.20438569595385,1.20111885658518,0.136448945725002,0.39837576626141,0.322026436103144,"ENSG00000137801/ENSG00000124253/ENSG00000162692/ENSG00000197442/ENSG00000023445/ENSG00000115415/ENSG00000130402/ENSG00000078401/ENSG00000108691/ENSG00000114861/ENSG00000096968/ENSG00000026103/ENSG00000064012/ENSG00000168743/ENSG00000207971/ENSG00000012504/ENSG00000205542/ENSG00000086666/ENSG00000112851/ENSG00000163568/ENSG00000164251/ENSG00000169756/ENSG00000127863/ENSG00000151388/ENSG00000182197/ENSG00000035681/ENSG00000125726/ENSG00000120899/ENSG00000109320/ENSG00000131016/ENSG00000241186/ENSG00000092871/ENSG00000204397/ENSG00000169429/ENSG00000137275",35,"apoptosis",0.371428571428571,"Mixed"
"GO:0010596","negative regulation of endothelial cell migration","12/2235","58/15151",0.206896551724138,1.40254570701227,1.27768110468876,0.138330639804097,0.400026899632596,0.323361127216621,"ENSG00000137801/ENSG00000133121/ENSG00000137764/ENSG00000145147/ENSG00000166068/ENSG00000159167/ENSG00000138685/ENSG00000081189/ENSG00000156234/ENSG00000253008/ENSG00000189403/ENSG00000207935",12,"angiogenesis",0.166666666666667,"Downregulated"
"GO:0010663","positive regulation of striated muscle cell apoptotic process","4/2235","14/15151",0.285714285714286,1.93684883349313,1.45879643973261,0.13987147456119,0.400026899632596,0.323361127216621,"ENSG00000145349/ENSG00000197442/ENSG00000162909/ENSG00000141646",4,"apoptosis",0.25,"Downregulated"
"GO:0010666","positive regulation of cardiac muscle cell apoptotic process","4/2235","14/15151",0.285714285714286,1.93684883349313,1.45879643973261,0.13987147456119,0.400026899632596,0.323361127216621,"ENSG00000145349/ENSG00000197442/ENSG00000162909/ENSG00000141646",4,"apoptosis",0.25,"Downregulated"
"GO:0061323","cell proliferation involved in heart morphogenesis","4/2235","14/15151",0.285714285714286,1.93684883349313,1.45879643973261,0.13987147456119,0.400026899632596,0.323361127216621,"ENSG00000125398/ENSG00000168036/ENSG00000168214/ENSG00000141646",4,"proliferation",0,"Downregulated"
"GO:0072677","eosinophil migration","4/2235","14/15151",0.285714285714286,1.93684883349313,1.45879643973261,0.13987147456119,0.400026899632596,0.323361127216621,"ENSG00000171951/ENSG00000108691/ENSG00000171522/ENSG00000035664",4,"migration",0.5,"Mixed"
"GO:2000136","regulation of cell proliferation involved in heart morphogenesis","4/2235","14/15151",0.285714285714286,1.93684883349313,1.45879643973261,0.13987147456119,0.400026899632596,0.323361127216621,"ENSG00000125398/ENSG00000168036/ENSG00000168214/ENSG00000141646",4,"proliferation",0,"Downregulated"
"GO:0010575","positive regulation of vascular endothelial growth factor production","7/2235","30/15151",0.233333333333333,1.58175988068606,1.32676864903247,0.142922379661521,0.40575124916144,0.327988396327596,"ENSG00000136244/ENSG00000137573/ENSG00000100644/ENSG00000168610/ENSG00000183287/ENSG00000170425/ENSG00000115008",7,"angiogenesis",0.285714285714286,"Downregulated"
"GO:2000352","negative regulation of endothelial cell apoptotic process","7/2235","30/15151",0.233333333333333,1.58175988068606,1.32676864903247,0.142922379661521,0.40575124916144,0.327988396327596,"ENSG00000259207/ENSG00000112902/ENSG00000128052/ENSG00000171951/ENSG00000154188/ENSG00000157764/ENSG00000106366",7,"angiogenesis",0.428571428571429,"Mixed"
"GO:0033209","tumor necrosis factor-mediated signaling pathway","20/2235","106/15151",0.188679245283019,1.27905111645773,1.1992829598548,0.144619651292702,0.409967730937279,0.331396782866541,"ENSG00000023445/ENSG00000115415/ENSG00000130402/ENSG00000096968/ENSG00000026103/ENSG00000064012/ENSG00000207971/ENSG00000012504/ENSG00000205542/ENSG00000163568/ENSG00000164251/ENSG00000169756/ENSG00000127863/ENSG00000182197/ENSG00000035681/ENSG00000125726/ENSG00000120899/ENSG00000092871/ENSG00000204397/ENSG00000137275",20,"apoptosis",0.35,"Mixed"
"GO:1990089","response to nerve growth factor","10/2235","47/15151",0.212765957446809,1.44233423770765,1.26338163215111,0.145484422139855,0.410413253118268,0.331756920034259,"ENSG00000134259/ENSG00000176697/ENSG00000110395/ENSG00000114062/ENSG00000107263/ENSG00000109756/ENSG00000157764/ENSG00000138592/ENSG00000104435/ENSG00000198087",10,"proliferation",0.5,"Mixed"
"GO:0021799","cerebral cortex radially oriented cell migration","8/2235","36/15151",0.222222222222222,1.50643798160577,1.26547772724151,0.151088943756028,0.423341001828483,0.342207045761173,"ENSG00000054654/ENSG00000173406/ENSG00000171943/ENSG00000115310/ENSG00000091136/ENSG00000150764/ENSG00000168036/ENSG00000106571",8,"migration",0.5,"Mixed"
"GO:0072678","T cell migration","12/2235","59/15151",0.203389830508475,1.37877374587646,1.21258876054557,0.151682111444843,0.423938138277512,0.342689740088573,"ENSG00000259207/ENSG00000111913/ENSG00000127955/ENSG00000143322/ENSG00000108691/ENSG00000172939/ENSG00000137845/ENSG00000156234/ENSG00000170989/ENSG00000136141/ENSG00000114251/ENSG00000147065",12,"migration",0.333333333333333,"Mixed"
"GO:0055022","negative regulation of cardiac muscle tissue growth","6/2235","25/15151",0.24,1.62695302013423,1.30504058265046,0.152325358650058,0.423938138277512,0.342689740088573,"ENSG00000164442/ENSG00000151748/ENSG00000114861/ENSG00000082482/ENSG00000144560/ENSG00000117152",6,"proliferation",0,"Downregulated"
"GO:0061117","negative regulation of heart growth","6/2235","25/15151",0.24,1.62695302013423,1.30504058265046,0.152325358650058,0.423938138277512,0.342689740088573,"ENSG00000164442/ENSG00000151748/ENSG00000114861/ENSG00000082482/ENSG00000144560/ENSG00000117152",6,"proliferation",0,"Downregulated"
"GO:0097194","execution phase of apoptosis","15/2235","77/15151",0.194805194805195,1.32057875010895,1.1731320514235,0.15544734335368,0.431178666404278,0.348542609830245,"ENSG00000206579/ENSG00000136244/ENSG00000144802/ENSG00000171044/ENSG00000188313/ENSG00000064012/ENSG00000078098/ENSG00000180370/ENSG00000171552/ENSG00000120868/ENSG00000092871/ENSG00000164741/ENSG00000102468/ENSG00000137275/ENSG00000165806",15,"apoptosis",0.4,"Mixed"
"GO:0043537","negative regulation of blood vessel endothelial cell migration","9/2235","42/15151",0.214285714285714,1.45263662511985,1.2219052719434,0.156856714509763,0.433636293687619,0.350529229053476,"ENSG00000137801/ENSG00000133121/ENSG00000137764/ENSG00000166068/ENSG00000138685/ENSG00000081189/ENSG00000253008/ENSG00000189403/ENSG00000207935",9,"angiogenesis",0.111111111111111,"Downregulated"
"GO:0090051","negative regulation of cell migration involved in sprouting angiogenesis","5/2235","20/15151",0.25,1.69474272930649,1.29326121911524,0.16159819052512,0.441068002374445,0.356536639305949,"ENSG00000137801/ENSG00000133121/ENSG00000137764/ENSG00000166068/ENSG00000253008",5,"angiogenesis",0.2,"Downregulated"
"GO:2001044","regulation of integrin-mediated signaling pathway","5/2235","20/15151",0.25,1.69474272930649,1.29326121911524,0.16159819052512,0.441068002374445,0.356536639305949,"ENSG00000184304/ENSG00000169756/ENSG00000091136/ENSG00000196569/ENSG00000109743",5,"migration",0.2,"Downregulated"
"GO:0043280","positive regulation of cysteine-type endopeptidase activity involved in apoptotic process","17/2235","90/15151",0.188888888888889,1.2804722843649,1.11010833675661,0.167226204463217,0.449617428197646,0.363447554481364,"ENSG00000197442/ENSG00000129521/ENSG00000169372/ENSG00000134259/ENSG00000026103/ENSG00000166949/ENSG00000259571/ENSG00000144746/ENSG00000181104/ENSG00000136997/ENSG00000196730/ENSG00000181634/ENSG00000141682/ENSG00000120868/ENSG00000189403/ENSG00000164741/ENSG00000121858",17,"apoptosis",0.529411764705882,"Mixed"
"GO:0010715","regulation of extracellular matrix disassembly","4/2235","15/15151",0.266666666666667,1.80772557792692,1.3019220056942,0.169656281752796,0.449617428197646,0.363447554481364,"ENSG00000162733/ENSG00000136244/ENSG00000078098/ENSG00000197635",4,"migration",0,"Downregulated"
"GO:0021535","cell migration in hindbrain","4/2235","15/15151",0.266666666666667,1.80772557792692,1.3019220056942,0.169656281752796,0.449617428197646,0.363447554481364,"ENSG00000173406/ENSG00000066032/ENSG00000076356/ENSG00000142599",4,"migration",0.25,"Downregulated"
"GO:0033599","regulation of mammary gland epithelial cell proliferation","4/2235","15/15151",0.266666666666667,1.80772557792692,1.3019220056942,0.169656281752796,0.449617428197646,0.363447554481364,"ENSG00000139618/ENSG00000115310/ENSG00000233276/ENSG00000183779",4,"proliferation",0.25,"Downregulated"
"GO:0034392","negative regulation of smooth muscle cell apoptotic process","4/2235","15/15151",0.266666666666667,1.80772557792692,1.3019220056942,0.169656281752796,0.449617428197646,0.363447554481364,"ENSG00000137764/ENSG00000078401/ENSG00000070018/ENSG00000091831",4,"apoptosis",0.25,"Downregulated"
"GO:1900119","positive regulation of execution phase of apoptosis","4/2235","15/15151",0.266666666666667,1.80772557792692,1.3019220056942,0.169656281752796,0.449617428197646,0.363447554481364,"ENSG00000078098/ENSG00000164741/ENSG00000102468/ENSG00000137275",4,"apoptosis",0,"Downregulated"
"GO:1901203","positive regulation of extracellular matrix assembly","4/2235","15/15151",0.266666666666667,1.80772557792692,1.3019220056942,0.169656281752796,0.449617428197646,0.363447554481364,"ENSG00000144824/ENSG00000166949/ENSG00000125398/ENSG00000141646",4,"migration",0,"Downregulated"
"GO:0032908","regulation of transforming growth factor beta1 production","3/2235","10/15151",0.3,2.03369127516779,1.36017451342679,0.173335270594817,0.449617428197646,0.363447554481364,"ENSG00000137801/ENSG00000104341/ENSG00000198087",3,"proliferation",0.666666666666667,"Mixed"
"GO:0042074","cell migration involved in gastrulation","3/2235","10/15151",0.3,2.03369127516779,1.36017451342679,0.173335270594817,0.449617428197646,0.363447554481364,"ENSG00000126016/ENSG00000115109/ENSG00000147257",3,"migration",0.666666666666667,"Mixed"
"GO:0043568","positive regulation of insulin-like growth factor receptor signaling pathway","3/2235","10/15151",0.3,2.03369127516779,1.36017451342679,0.173335270594817,0.449617428197646,0.363447554481364,"ENSG00000146674/ENSG00000169083/ENSG00000062038",3,"proliferation",0.333333333333333,"Mixed"
"GO:0048245","eosinophil chemotaxis","3/2235","10/15151",0.3,2.03369127516779,1.36017451342679,0.173335270594817,0.449617428197646,0.363447554481364,"ENSG00000171951/ENSG00000108691/ENSG00000035664",3,"migration",0.666666666666667,"Mixed"
"GO:0060353","regulation of cell adhesion molecule production","3/2235","10/15151",0.3,2.03369127516779,1.36017451342679,0.173335270594817,0.449617428197646,0.363447554481364,"ENSG00000105974/ENSG00000207725/ENSG00000169429",3,"migration",0,"Downregulated"
"GO:0060397","growth hormone receptor signaling pathway via JAK-STAT","3/2235","10/15151",0.3,2.03369127516779,1.36017451342679,0.173335270594817,0.449617428197646,0.363447554481364,"ENSG00000096968/ENSG00000162434/ENSG00000168610",3,"proliferation",0.333333333333333,"Mixed"
"GO:0060768","regulation of epithelial cell proliferation involved in prostate gland development","3/2235","10/15151",0.3,2.03369127516779,1.36017451342679,0.173335270594817,0.449617428197646,0.363447554481364,"ENSG00000169083/ENSG00000168036/ENSG00000164690",3,"proliferation",0.333333333333333,"Mixed"
"GO:0061299","retina vasculature morphogenesis in camera-type eye","3/2235","10/15151",0.3,2.03369127516779,1.36017451342679,0.173335270594817,0.449617428197646,0.363447554481364,"ENSG00000126785/ENSG00000099250/ENSG00000124479",3,"angiogenesis",0,"Downregulated"
"GO:1902237","positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","3/2235","10/15151",0.3,2.03369127516779,1.36017451342679,0.173335270594817,0.449617428197646,0.363447554481364,"ENSG00000141682/ENSG00000071051/ENSG00000158092",3,"apoptosis",0.666666666666667,"Mixed"
"GO:2000035","regulation of stem cell division","3/2235","10/15151",0.3,2.03369127516779,1.36017451342679,0.173335270594817,0.449617428197646,0.363447554481364,"ENSG00000213626/ENSG00000124151/ENSG00000171843",3,"proliferation",0,"Downregulated"
"GO:2001223","negative regulation of neuron migration","3/2235","10/15151",0.3,2.03369127516779,1.36017451342679,0.173335270594817,0.449617428197646,0.363447554481364,"ENSG00000149295/ENSG00000168610/ENSG00000178568",3,"migration",0.333333333333333,"Mixed"
"GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","6/2235","26/15151",0.230769230769231,1.56437790397522,1.19809166436558,0.174821297243419,0.450050387932458,0.363797536815094,"ENSG00000233276/ENSG00000171552/ENSG00000092871/ENSG00000207725/ENSG00000082701/ENSG00000106366",6,"apoptosis",0.166666666666667,"Downregulated"
"GO:0032640","tumor necrosis factor production","26/2235","146/15151",0.178082191780822,1.20721399895805,1.04654662651326,0.175213408982739,0.450460005363424,0.364128650433519,"ENSG00000137801/ENSG00000181722/ENSG00000136244/ENSG00000104312/ENSG00000114861/ENSG00000096968/ENSG00000154188/ENSG00000122691/ENSG00000198833/ENSG00000145675/ENSG00000207971/ENSG00000012504/ENSG00000149177/ENSG00000154589/ENSG00000168610/ENSG00000135218/ENSG00000131016/ENSG00000114251/ENSG00000081181/ENSG00000189403/ENSG00000164754/ENSG00000207935/ENSG00000115008/ENSG00000137275/ENSG00000216192/ENSG00000081237",26,"apoptosis",0.115384615384615,"Downregulated"
"GO:0032680","regulation of tumor necrosis factor production","26/2235","146/15151",0.178082191780822,1.20721399895805,1.04654662651326,0.175213408982739,0.450460005363424,0.364128650433519,"ENSG00000137801/ENSG00000181722/ENSG00000136244/ENSG00000104312/ENSG00000114861/ENSG00000096968/ENSG00000154188/ENSG00000122691/ENSG00000198833/ENSG00000145675/ENSG00000207971/ENSG00000012504/ENSG00000149177/ENSG00000154589/ENSG00000168610/ENSG00000135218/ENSG00000131016/ENSG00000114251/ENSG00000081181/ENSG00000189403/ENSG00000164754/ENSG00000207935/ENSG00000115008/ENSG00000137275/ENSG00000216192/ENSG00000081237",26,"apoptosis",0.115384615384615,"Downregulated"
"GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","24/2235","134/15151",0.17910447761194,1.21414404487629,1.03573313990548,0.179087059625038,0.45748079576354,0.369803895522832,"ENSG00000140937/ENSG00000165323/ENSG00000143341/ENSG00000079385/ENSG00000128536/ENSG00000083857/ENSG00000196159/ENSG00000177707/ENSG00000129116/ENSG00000170558/ENSG00000062038/ENSG00000138347/ENSG00000140945/ENSG00000113361/ENSG00000280165/ENSG00000139211/ENSG00000179242/ENSG00000182985/ENSG00000156642/ENSG00000051382/ENSG00000156453/ENSG00000150394/ENSG00000039068/ENSG00000171603",24,"migration",0.333333333333333,"Mixed"
"GO:1903587","regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis","5/2235","21/15151",0.238095238095238,1.61404069457761,1.1713006913164,0.187931410345604,0.472476020808195,0.381925262555299,"ENSG00000137801/ENSG00000138685/ENSG00000168811/ENSG00000253008/ENSG00000207725",5,"angiogenesis",0.2,"Downregulated"
"GO:0048246","macrophage chemotaxis","8/2235","38/15151",0.210526315789474,1.42715177204757,1.09667951547101,0.188608890637518,0.473358531240851,0.382638638502132,"ENSG00000137801/ENSG00000136160/ENSG00000108691/ENSG00000184371/ENSG00000149177/ENSG00000169398/ENSG00000120899/ENSG00000087245",8,"migration",0.25,"Downregulated"
"GO:1902175","regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","8/2235","38/15151",0.210526315789474,1.42715177204757,1.09667951547101,0.188608890637518,0.473358531240851,0.382638638502132,"ENSG00000157240/ENSG00000138685/ENSG00000291237/ENSG00000158828/ENSG00000100644/ENSG00000168036/ENSG00000233276/ENSG00000087245",8,"apoptosis",0.125,"Downregulated"
"GO:0030071","regulation of mitotic metaphase/anaphase transition","17/2235","92/15151",0.184782608695652,1.25263593035697,1.01104858520208,0.191292957542366,0.479472408706016,0.387580781919527,"ENSG00000091436/ENSG00000080986/ENSG00000119408/ENSG00000152253/ENSG00000117724/ENSG00000143228/ENSG00000040275/ENSG00000134982/ENSG00000138411/ENSG00000149311/ENSG00000049618/ENSG00000117713/ENSG00000166164/ENSG00000036257/ENSG00000080503/ENSG00000156831/ENSG00000164754",17,"proliferation",0.352941176470588,"Mixed"
"GO:0070227","lymphocyte apoptotic process","14/2235","74/15151",0.189189189189189,1.28250801136707,1.01337508508717,0.194703821732752,0.48550394069216,0.392456361495985,"ENSG00000008513/ENSG00000144802/ENSG00000114861/ENSG00000168685/ENSG00000026103/ENSG00000169242/ENSG00000185950/ENSG00000100644/ENSG00000114251/ENSG00000107798/ENSG00000081181/ENSG00000137275/ENSG00000165806/ENSG00000106571",14,"apoptosis",0.214285714285714,"Downregulated"
"GO:2000401","regulation of lymphocyte migration","11/2235","56/15151",0.196428571428571,1.33158357302653,1.03407377418433,0.195136757307025,0.485993900263418,0.392852419559576,"ENSG00000259207/ENSG00000111913/ENSG00000143322/ENSG00000108691/ENSG00000172939/ENSG00000137845/ENSG00000156234/ENSG00000120899/ENSG00000136141/ENSG00000114251/ENSG00000147065",11,"migration",0.363636363636364,"Mixed"
"GO:1904019","epithelial cell apoptotic process","13/2235","68/15151",0.191176470588235,1.29597973417555,1.01754500939341,0.195299659700847,0.485993900263418,0.392852419559576,"ENSG00000136244/ENSG00000163513/ENSG00000144802/ENSG00000153246/ENSG00000153113/ENSG00000151748/ENSG00000096968/ENSG00000148737/ENSG00000174808/ENSG00000171552/ENSG00000140443/ENSG00000137693/ENSG00000091831",13,"apoptosis",0.230769230769231,"Downregulated"
"GO:0034349","glial cell apoptotic process","4/2235","16/15151",0.25,1.69474272930649,1.15657513463406,0.201399554150365,0.492668668946485,0.398247958527703,"ENSG00000027075/ENSG00000108691/ENSG00000131016/ENSG00000164754",4,"apoptosis",0.5,"Mixed"
"GO:0060977","coronary vasculature morphogenesis","4/2235","16/15151",0.25,1.69474272930649,1.15657513463406,0.201399554150365,0.492668668946485,0.398247958527703,"ENSG00000099250/ENSG00000166068/ENSG00000138685/ENSG00000159640",4,"angiogenesis",0.25,"Downregulated"
"GO:1904037","positive regulation of epithelial cell apoptotic process","4/2235","16/15151",0.25,1.69474272930649,1.15657513463406,0.201399554150365,0.492668668946485,0.398247958527703,"ENSG00000136244/ENSG00000153246/ENSG00000151748/ENSG00000096968",4,"apoptosis",0.5,"Mixed"
"GO:0051983","regulation of chromosome segregation","23/2235","130/15151",0.176923076923077,1.19935639304767,0.949584205685307,0.201866483917772,0.493602700979374,0.399002981880605,"ENSG00000091436/ENSG00000080986/ENSG00000170312/ENSG00000119408/ENSG00000152253/ENSG00000117724/ENSG00000163029/ENSG00000143228/ENSG00000188313/ENSG00000198887/ENSG00000040275/ENSG00000134982/ENSG00000070950/ENSG00000138411/ENSG00000149311/ENSG00000049618/ENSG00000117713/ENSG00000166164/ENSG00000036257/ENSG00000080503/ENSG00000114166/ENSG00000156831/ENSG00000164754",23,"proliferation",0.347826086956522,"Mixed"
"GO:0071706","tumor necrosis factor superfamily cytokine production","26/2235","149/15151",0.174496644295302,1.18290767683137,0.933322099442953,0.20426592338907,0.498396470367616,0.402878017970483,"ENSG00000137801/ENSG00000181722/ENSG00000136244/ENSG00000104312/ENSG00000114861/ENSG00000096968/ENSG00000154188/ENSG00000122691/ENSG00000198833/ENSG00000145675/ENSG00000207971/ENSG00000012504/ENSG00000149177/ENSG00000154589/ENSG00000168610/ENSG00000135218/ENSG00000131016/ENSG00000114251/ENSG00000081181/ENSG00000189403/ENSG00000164754/ENSG00000207935/ENSG00000115008/ENSG00000137275/ENSG00000216192/ENSG00000081237",26,"apoptosis",0.115384615384615,"Downregulated"
"GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","26/2235","149/15151",0.174496644295302,1.18290767683137,0.933322099442953,0.20426592338907,0.498396470367616,0.402878017970483,"ENSG00000137801/ENSG00000181722/ENSG00000136244/ENSG00000104312/ENSG00000114861/ENSG00000096968/ENSG00000154188/ENSG00000122691/ENSG00000198833/ENSG00000145675/ENSG00000207971/ENSG00000012504/ENSG00000149177/ENSG00000154589/ENSG00000168610/ENSG00000135218/ENSG00000131016/ENSG00000114251/ENSG00000081181/ENSG00000189403/ENSG00000164754/ENSG00000207935/ENSG00000115008/ENSG00000137275/ENSG00000216192/ENSG00000081237",26,"apoptosis",0.115384615384615,"Downregulated"
"GO:0033687","osteoblast proliferation","7/2235","33/15151",0.212121212121212,1.43796352789641,1.04768037023385,0.204944065832201,0.498396470367616,0.402878017970483,"ENSG00000259207/ENSG00000142871/ENSG00000186575/ENSG00000168646/ENSG00000166949/ENSG00000140443/ENSG00000138448",7,"proliferation",0.142857142857143,"Downregulated"
"GO:0040036","regulation of fibroblast growth factor receptor signaling pathway","7/2235","33/15151",0.212121212121212,1.43796352789641,1.04768037023385,0.204944065832201,0.498396470367616,0.402878017970483,"ENSG00000137801/ENSG00000137573/ENSG00000138685/ENSG00000124813/ENSG00000168036/ENSG00000156642/ENSG00000114251",7,"proliferation",0.142857142857143,"Downregulated"
"GO:0060416","response to growth hormone","7/2235","33/15151",0.212121212121212,1.43796352789641,1.04768037023385,0.204944065832201,0.498396470367616,0.402878017970483,"ENSG00000096968/ENSG00000145675/ENSG00000162434/ENSG00000169398/ENSG00000168610/ENSG00000221926/ENSG00000204406",7,"proliferation",0.428571428571429,"Mixed"
"GO:2000403","positive regulation of lymphocyte migration","7/2235","33/15151",0.212121212121212,1.43796352789641,1.04768037023385,0.204944065832201,0.498396470367616,0.402878017970483,"ENSG00000259207/ENSG00000143322/ENSG00000172939/ENSG00000137845/ENSG00000156234/ENSG00000120899/ENSG00000114251",7,"migration",0.571428571428571,"Mixed"
"GO:0035148","tube formation","24/2235","137/15151",0.175182481751825,1.18755694900309,0.917331483832392,0.209873357664376,0.500227772014526,0.404358347831706,"ENSG00000147862/ENSG00000128567/ENSG00000198959/ENSG00000164442/ENSG00000125618/ENSG00000138685/ENSG00000164930/ENSG00000122691/ENSG00000125398/ENSG00000100644/ENSG00000139174/ENSG00000163913/ENSG00000120254/ENSG00000092969/ENSG00000168036/ENSG00000006451/ENSG00000275410/ENSG00000164690/ENSG00000160007/ENSG00000120868/ENSG00000198836/ENSG00000078246/ENSG00000048342/ENSG00000164741",24,"angiogenesis",0.375,"Mixed"
"GO:2000351","regulation of endothelial cell apoptotic process","10/2235","51/15151",0.196078431372549,1.32920998376979,0.979604279536886,0.211673830908675,0.500227772014526,0.404358347831706,"ENSG00000137801/ENSG00000259207/ENSG00000112902/ENSG00000177119/ENSG00000128052/ENSG00000171951/ENSG00000108691/ENSG00000154188/ENSG00000157764/ENSG00000106366",10,"angiogenesis",0.3,"Mixed"
"GO:0072577","endothelial cell apoptotic process","11/2235","57/15151",0.192982456140351,1.30822245771027,0.969796463568426,0.211754935801273,0.500227772014526,0.404358347831706,"ENSG00000137801/ENSG00000259207/ENSG00000112902/ENSG00000177119/ENSG00000197442/ENSG00000128052/ENSG00000171951/ENSG00000108691/ENSG00000154188/ENSG00000157764/ENSG00000106366",11,"angiogenesis",0.363636363636364,"Mixed"
"GO:0010764","negative regulation of fibroblast migration","3/2235","11/15151",0.272727272727273,1.84881025015253,1.17145357588318,0.213631757117238,0.500227772014526,0.404358347831706,"ENSG00000169554/ENSG00000138685/ENSG00000157764",3,"migration",0,"Downregulated"
"GO:0010838","positive regulation of keratinocyte proliferation","3/2235","11/15151",0.272727272727273,1.84881025015253,1.17145357588318,0.213631757117238,0.500227772014526,0.404358347831706,"ENSG00000140285/ENSG00000062038/ENSG00000134250",3,"proliferation",0.666666666666667,"Mixed"
"GO:0032905","transforming growth factor beta1 production","3/2235","11/15151",0.272727272727273,1.84881025015253,1.17145357588318,0.213631757117238,0.500227772014526,0.404358347831706,"ENSG00000137801/ENSG00000104341/ENSG00000198087",3,"proliferation",0.666666666666667,"Mixed"
"GO:0033083","regulation of immature T cell proliferation","3/2235","11/15151",0.272727272727273,1.84881025015253,1.17145357588318,0.213631757117238,0.500227772014526,0.404358347831706,"ENSG00000104312/ENSG00000164690/ENSG00000115008",3,"proliferation",0.333333333333333,"Mixed"
