"chr","start","end","Category","TES_Methylation","GFP_Methylation","Methylation_Diff"
"chr14",55721473,55721761,"TES_Unique",0,0,0
"chr14",55740141,55740560,"TES_Unique",3.74667848859514,5.45807157244001,-1.71139308384487
"chr14",55977512,55977770,"TES_Unique",4.4150049216959,2.56676879352584,1.84823612817006
"chr14",56002423,56002589,"TES_Unique",8.66896148498901,1.23541979304331,7.4335416919457
"chr14",56009059,56009283,"TES_Unique",0.606129319932726,0,0.606129319932726
"chr14",56172465,56172932,"TES_Unique",0,0,0
"chr14",56180817,56181027,"TES_Unique",9.14828794940388,0,9.14828794940388
"chr14",56185828,56186338,"TES_Unique",7.18540303627805,0,7.18540303627805
"chr14",56199192,56199400,"TES_Unique",0,6.47134036196476,-6.47134036196476
"chr14",58455437,58455603,"TES_Unique",0,0,0
"chr14",58617703,58617952,"TES_Unique",2.43384234619141,14.4879051818848,-12.0540628356934
"chr14",58626552,58626784,"TES_Unique",0.630342475334462,0,0.630342475334462
"chr14",58749107,58749326,"TES_Unique",0,0,0
"chr14",58755175,58755374,"TES_Unique",8.1827458190918,0,8.1827458190918
"chr14",58866375,58866679,"TES_Unique",27.9292421434746,48.4784832938773,-20.5492411504026
"chr14",59028524,59028774,"TES_Unique",4.34674412700759,0,4.34674412700759
"chr14",59162628,59162876,"TES_Unique",3.62329389579804,17.1238775597997,-13.5005836640017
"chr14",59249089,59249364,"TES_Unique",1.59641083427097,0,1.59641083427097
"chr14",59252420,59252822,"TES_Unique",0,0,0
"chr14",59275696,59276068,"TES_Unique",3.09377204956382,0,3.09377204956382
"chr14",59333820,59334053,"TES_Unique",0,0,0
"chr14",59358155,59358355,"TES_Unique",0,0,0
"chr14",59664790,59665285,"TES_Unique",0,0,0
"chr14",59724456,59724653,"TES_Unique",0.158949996485855,1.5051045851274,-1.34615458864154
"chr14",59829843,59830148,"TES_Unique",0,0,0
"chr14",60565341,60565621,"TES_Unique",0,0,0
"chr14",60760722,60760909,"TES_Unique",0,0,0
"chr14",61076662,61076860,"TES_Unique",7.90756263924604,10.3675932381021,-2.4600305988561
"chr14",61102239,61102550,"TES_Unique",4.77461335597894,0,4.77461335597894
"chr14",61154304,61154891,"TES_Unique",7.13651189998705,15.4775315304192,-8.34101963043213
"chr14",61346832,61347099,"TES_Unique",0,13.6003738659531,-13.6003738659531
"chr14",61355889,61356265,"TES_Unique",5.84362586550118,0,5.84362586550118
"chr14",61388695,61389382,"TES_Unique",1.09786392921625,5.99753213483234,-4.89966820561609
"chr14",61418645,61419130,"TES_Unique",4.5330184183003,0,4.5330184183003
"chr14",61420221,61420650,"TES_Unique",0,0,0
"chr14",61498981,61499304,"TES_Unique",0,0,0
"chr14",61504942,61505259,"TES_Unique",0,4.25317652720325,-4.25317652720325
"chr14",61554109,61554328,"TES_Unique",0,0,0
"chr14",61569964,61570196,"TES_Unique",0,0,0
"chr14",61575716,61575891,"TES_Unique",0,0,0
"chr14",61577675,61577932,"TES_Unique",0,0,0
"chr14",61608854,61609789,"TES_Unique",0.325032364608895,0,0.325032364608895
"chr14",61620361,61620864,"TES_Unique",4.57927370828296,0,4.57927370828296
"chr14",61679001,61679300,"TES_Unique",0,9.93369026184082,-9.93369026184082
"chr14",61746642,61747028,"TES_Unique",0,0,0
"chr14",61754650,61755299,"TES_Unique",14.8644749215933,18.7270878307636,-3.8626129091703
"chr14",61837545,61837842,"TES_Unique",1.76018452484336,0,1.76018452484336
"chr14",61839600,61840045,"TES_Unique",6.96240860464327,2.82693841532207,4.1354701893212
"chr14",61891311,61891651,"TES_Unique",4.3070118028747,0,4.3070118028747
"chr14",61925157,61925419,"TES_Unique",0,8.19333329581489,-8.19333329581489
"chr14",61927101,61927392,"TES_Unique",0,0,0
"chr14",61961458,61961697,"TES_Unique",7.29977858861287,0,7.29977858861287
"chr14",62473936,62474427,"TES_Unique",2.771932865546,0,2.771932865546
"chr14",62692093,62692489,"TES_Unique",0.23782442799143,20.0367594702118,-19.7989350422203
"chr14",63155679,63156007,"TES_Unique",0,0,0
"chr14",63176828,63177341,"TES_Unique",6.7964846392086,0,6.7964846392086
"chr14",63178920,63179281,"TES_Unique",0,0,0
"chr14",63438041,63438445,"TES_Unique",0,9.05635579427083,-9.05635579427083
"chr14",63864352,63864544,"TES_Unique",0,0,0
"chr14",64074963,64075472,"TES_Unique",2.01585995543237,0.988874143712661,1.02698581171971
"chr14",64573132,64573351,"TES_Unique",1.00138497786088,0,1.00138497786088
"chr14",64905967,64906304,"TES_Unique",8.62844537136823,0,8.62844537136823
"chr14",65095961,65096129,"TES_Unique",4.90393657797187,0,4.90393657797187
"chr14",65229432,65229886,"TES_Unique",0,6.54968588692801,-6.54968588692801
"chr14",65282026,65282274,"TES_Unique",0,0,0
"chr14",65704758,65705056,"TES_Unique",0,0,0
"chr14",66606977,66607296,"TES_Unique",0,7.59354207515717,-7.59354207515717
"chr14",67167938,67168229,"TES_Unique",3.23343486002047,5.41694911538738,-2.18351425536691
"chr14",67187819,67188117,"TES_Unique",0,16.5604234523199,-16.5604234523199
"chr14",67622846,67623398,"TES_Unique",6.60174234952461,6.83986184394381,-0.238119494419202
"chr14",67911505,67911876,"TES_Unique",0,17.0080552870227,-17.0080552870227
"chr14",67941005,67941373,"TES_Unique",0.739182097478934,0,0.739182097478934
"chr14",67964293,67964794,"TES_Unique",6.5618880982418,16.8047717576958,-10.242883659454
"chr14",68082724,68082921,"TES_Unique",6.72888318456785,0,6.72888318456785
"chr14",68089144,68089325,"TES_Unique",5.18770595173259,0,5.18770595173259
"chr14",68140325,68140701,"TES_Unique",0,0,0
"chr14",68143472,68143709,"TES_Unique",6.12692129311441,0,6.12692129311441
"chr14",68153345,68154047,"TES_Unique",0,0,0
"chr14",68158072,68158306,"TES_Unique",1.74100974874294,0,1.74100974874294
"chr14",68172752,68172997,"TES_Unique",0,0,0
"chr14",68191756,68192215,"TES_Unique",0,0,0
"chr14",68199716,68200134,"TES_Unique",9.7395756796607,0,9.7395756796607
"chr14",68232587,68233060,"TES_Unique",0,0,0
"chr14",68236829,68237091,"TES_Unique",2.47309272098904,0,2.47309272098904
"chr14",68383911,68384123,"TES_Unique",0.985042231743325,0,0.985042231743325
"chr14",68444278,68445152,"TES_Unique",0,0,0
"chr14",68458876,68459284,"TES_Unique",0,0,0
"chr14",68466715,68466912,"TES_Unique",9.00716646753176,0,9.00716646753176
"chr14",68598645,68598960,"TES_Unique",0,0,0
"chr14",68695467,68695713,"TES_Unique",0,0,0
"chr14",68774809,68775108,"TES_Unique",0,0,0
"chr14",70782390,70782563,"TES_Unique",0,27.1398319814397,-27.1398319814397
"chr14",70856911,70857116,"TES_Unique",0,0,0
"chr14",70885567,70885851,"TES_Unique",4.41713674444901,13.7543403625488,-9.33720361809981
"chr14",70894893,70895168,"TES_Unique",0,0,0
"chr14",71002666,71002932,"TES_Unique",4.79350326480937,19.0603218507231,-14.2668185859137
"chr14",71021684,71022016,"TES_Unique",3.15036029071063,0,3.15036029071063
"chr14",71290351,71290605,"TES_Unique",3.90829991359337,7.1918119542739,-3.28351204068053
"chr14",71355255,71356108,"TES_Unique",4.1274884333376,0,4.1274884333376
"chr14",71365300,71365854,"TES_Unique",5.4816269058365,15.282600402832,-9.80097349699553
"chr14",71380288,71380669,"TES_Unique",7.4148795242709,22.3237984941892,-14.9089189699183
"chr14",71438789,71438966,"TES_Unique",5.0685403373804,14.4240273464932,-9.35548700911275
"chr14",71467500,71467929,"TES_Unique",0,0,0
"chr14",71532544,71532732,"TES_Unique",6.77177445346085,0,6.77177445346085
"chr14",71651170,71651542,"TES_Unique",0,0,0
"chr14",71692509,71692900,"TES_Unique",7.86799648829869,0,7.86799648829869
"chr14",71783856,71784091,"TES_Unique",0,0,0
"chr14",71852332,71852512,"TES_Unique",0,0,0
"chr14",71985973,71986264,"TES_Unique",4.81422523603047,0,4.81422523603047
"chr14",72643401,72643582,"TES_Unique",1.15282415033697,0,1.15282415033697
"chr14",72647060,72647301,"TES_Unique",0,0,0
"chr14",72884129,72884297,"TES_Unique",0,22.923900604248,-22.923900604248
"chr14",73227988,73228416,"TES_Unique",0,0,0
"chr14",73238494,73238764,"TES_Unique",8.82610292892175,0,8.82610292892175
"chr14",74670893,74671191,"TES_Unique",1.78938357247955,0,1.78938357247955
"chr14",75702622,75702886,"TES_Unique",0,0,0
"chr14",78974840,78975103,"TES_Unique",0,0,0
"chr14",78985732,78986222,"TES_Unique",2.77757834999722,6.62972278167662,-3.85214443167941
"chr14",79021727,79021992,"TES_Unique",0,0,0
"chr14",80216687,80217166,"TES_Unique",0,0,0
"chr14",80275226,80275493,"TES_Unique",0,0,0
"chr14",80603010,80603350,"TES_Unique",0,0,0
"chr14",80645739,80645960,"TES_Unique",0.94510808721319,0,0.94510808721319
"chr14",81384986,81385199,"TES_Unique",0,0,0
"chr14",81388473,81388687,"TES_Unique",0.39035161927689,0,0.39035161927689
"chr14",85316311,85316579,"TES_Unique",8.9307444122201,0,8.9307444122201
"chr14",85317433,85317951,"TES_Unique",3.23412709612837,6.66957416424172,-3.43544706811335
"chr14",85319986,85320302,"TES_Unique",0,11.2088472986071,-11.2088472986071
"chr14",85402661,85402865,"TES_Unique",0,0,0
"chr14",88765161,88765429,"TES_Unique",3.89988838961576,0,3.89988838961576
"chr14",89046170,89046324,"TES_Unique",0,0,0
"chr14",89424121,89424494,"TES_Unique",5.04899988837421,30.7695615839831,-25.7205616956089
"chr14",89429708,89430061,"TES_Unique",0,0,0
"chr14",89535327,89535682,"TES_Unique",0,0,0
"chr14",89537080,89537365,"TES_Unique",8.43656633283709,20.1185281526792,-11.6819618198421
"chr14",89601030,89601314,"TES_Unique",0,0,0
"chr14",90235318,90235608,"TES_Unique",6.05648646403834,0,6.05648646403834
"chr14",91110056,91110288,"TES_Unique",0,2.45964598758026,-2.45964598758026
"chr14",92408220,92408516,"TES_Unique",4.59188878736913,13.1986094388095,-8.60672065144035
"chr14",93286272,93286575,"TES_Unique",0.517633212240119,0,0.517633212240119
"chr14",93343804,93344082,"TES_Unique",3.00808595500112,7.14831309164724,-4.14022713664612
"chr14",94517908,94518248,"TES_Unique",6.15290308977502,0,6.15290308977502
"chr14",94546419,94546737,"TES_Unique",0,0,0
"chr14",95133405,95133686,"TES_Unique",3.19929141863018,0,3.19929141863018
"chr14",95249139,95249442,"TES_Unique",2.82972822691265,0,2.82972822691265
"chr14",96904208,96904522,"TES_Unique",0.432949514237661,0,0.432949514237661
"chr14",101980786,101980960,"TES_Unique",2.99734279087612,0,2.99734279087612
"chr14",103161010,103161188,"TES_Unique",0,0,0
"chr15",17080601,17080954,"TES_Unique",56.720709375069,85.0907260442184,-28.3700166691495
"chr15",17081126,17082290,"TES_Unique",43.4034426775101,68.2799345024666,-24.8764918249564
"chr15",20659454,20659705,"TES_Unique",21.9388190980942,0,21.9388190980942
"chr15",20991821,20991985,"TES_Unique",0,0,0
"chr15",25392526,25392747,"TES_Unique",17.5316982784787,32.2174140311576,-14.685715752679
"chr15",28977455,28977645,"TES_Unique",0,0,0
"chr15",31062506,31062817,"TES_Unique",0,0,0
"chr15",31285973,31286314,"TES_Unique",11.1654995031524,11.6630371495297,-0.497537646377298
"chr15",31387251,31387845,"TES_Unique",0,0.77055128081506,-0.77055128081506
"chr15",32802316,32802630,"TES_Unique",6.32772366962736,0,6.32772366962736
"chr15",32877358,32877680,"TES_Unique",2.14360955772754,0,2.14360955772754
"chr15",33083711,33084005,"TES_Unique",0,0,0
"chr15",33104403,33104574,"TES_Unique",9.63680560089821,0,9.63680560089821
"chr15",33242263,33242472,"TES_Unique",5.99468558175223,0,5.99468558175223
"chr15",33358375,33358903,"TES_Unique",0,0,0
"chr15",33618463,33618652,"TES_Unique",13.0304970189145,0,13.0304970189145
"chr15",34694094,34694537,"TES_Unique",0,11.2037982682924,-11.2037982682924
"chr15",34825533,34825984,"TES_Unique",0,11.1576507365809,-11.1576507365809
"chr15",34927862,34928049,"TES_Unique",3.2922940761485,10.8522720945642,-7.55997801841574
"chr15",35000563,35000787,"TES_Unique",0,0,0
"chr15",35014077,35014481,"TES_Unique",0,0,0
"chr15",35115314,35115746,"TES_Unique",0,15.3531897811361,-15.3531897811361
"chr15",35293400,35293827,"TES_Unique",3.45604828807795,0,3.45604828807795
"chr15",35305812,35306947,"TES_Unique",1.93006712282208,14.8117619635354,-12.8816948407133
"chr15",35329557,35330151,"TES_Unique",0,0,0
"chr15",35334907,35335215,"TES_Unique",0.679008088837164,0,0.679008088837164
"chr15",35482040,35482270,"TES_Unique",9.58241407386152,0,9.58241407386152
"chr15",35501350,35501535,"TES_Unique",5.92216922390846,0,5.92216922390846
"chr15",35545988,35546362,"TES_Unique",0,0,0
"chr15",35618729,35618983,"TES_Unique",0,0,0
"chr15",35720035,35720374,"TES_Unique",0.431969990449793,6.60747839983772,-6.17550840938793
"chr15",35753443,35753831,"TES_Unique",0,7.66094364666387,-7.66094364666387
"chr15",35757250,35757768,"TES_Unique",6.67036229245695,45.3620099120976,-38.6916476196407
"chr15",35771551,35772431,"TES_Unique",1.90523041498918,18.9948707866344,-17.0896403716452
"chr15",36040054,36040219,"TES_Unique",1.83271261008389,22.923900604248,-21.0911879941642
"chr15",36161817,36162278,"TES_Unique",1.40784282601757,7.93901319627638,-6.53117037025881
"chr15",36177732,36178432,"TES_Unique",3.77125166214142,4.57823977830917,-0.806988116167751
"chr15",36256409,36256832,"TES_Unique",0,0,0
"chr15",36313042,36313327,"TES_Unique",0,9.37795933810147,-9.37795933810147
"chr15",36323565,36324006,"TES_Unique",7.12038445796362,9.85416541811568,-2.73378096015205
"chr15",36331672,36331994,"TES_Unique",8.08722700939828,0,8.08722700939828
"chr15",36334080,36334454,"TES_Unique",1.42673516845703,0,1.42673516845703
"chr15",36428282,36428525,"TES_Unique",10.4906997680664,6.10677680031198,4.38392296775443
"chr15",36448576,36448779,"TES_Unique",0,0,0
"chr15",36499839,36500327,"TES_Unique",3.36817968013584,0,3.36817968013584
"chr15",36507187,36507371,"TES_Unique",9.8669284305057,0,9.8669284305057
"chr15",37125302,37125499,"TES_Unique",0,0,0
"chr15",38042630,38043060,"TES_Unique",14.8719319744066,0,14.8719319744066
"chr15",38217207,38217688,"TES_Unique",0,4.75599597598507,-4.75599597598507
"chr15",38217905,38218567,"TES_Unique",0,0,0
"chr15",38254254,38254791,"TES_Unique",0,0,0
"chr15",38398198,38398532,"TES_Unique",0,0,0
"chr15",38854545,38854772,"TES_Unique",11.1348237824022,8.04347389622738,3.09134988617479
"chr15",38962041,38962210,"TES_Unique",0,0,0
"chr15",38989416,38989670,"TES_Unique",0,0,0
"chr15",39016730,39017106,"TES_Unique",0,25.4169898197569,-25.4169898197569
"chr15",39028189,39028365,"TES_Unique",0,0,0
"chr15",39079398,39079798,"TES_Unique",0,0.45733467539647,-0.45733467539647
"chr15",39094975,39095742,"TES_Unique",5.62782073020935,6.8652306497097,-1.23740991950035
"chr15",39115652,39115979,"TES_Unique",0,0,0
"chr15",39127241,39127563,"TES_Unique",11.6598979371251,0,11.6598979371251
"chr15",39145926,39146422,"TES_Unique",0,0,0
"chr15",39182024,39182219,"TES_Unique",0,22.923900604248,-22.923900604248
"chr15",39189036,39189253,"TES_Unique",19.7782498280936,0,19.7782498280936
"chr15",39189689,39190033,"TES_Unique",15.2646708612857,2.19272092736286,13.0719499339228
"chr15",39358690,39358990,"TES_Unique",1.74264115748611,0,1.74264115748611
"chr15",39403779,39403966,"TES_Unique",14.2851860371042,0,14.2851860371042
"chr15",39488645,39489228,"TES_Unique",10.2032527662303,7.77214438294711,2.43110838328322
"chr15",39581809,39582058,"TES_Unique",0,0,0
"chr15",39586493,39587003,"TES_Unique",10.5933061812489,10.3179983150236,0.275307866225271
"chr15",39595601,39595847,"TES_Unique",3.27038008964013,0,3.27038008964013
"chr15",39624794,39625111,"TES_Unique",2.57319050914836,0,2.57319050914836
"chr15",39691171,39691377,"TES_Unique",6.08156508293705,0,6.08156508293705
"chr15",39692852,39693263,"TES_Unique",0,0.500764819024836,-0.500764819024836
"chr15",39833544,39833981,"TES_Unique",3.35319170668789,14.8115706247826,-11.4583789180947
"chr15",39942274,39942722,"TES_Unique",0,0,0
"chr15",41604131,41604545,"TES_Unique",0.505575892436935,0,0.505575892436935
"chr15",42880251,42880439,"TES_Unique",7.71538236910704,0,7.71538236910704
"chr15",42956613,42956891,"TES_Unique",7.63301064549381,1.72545488419071,5.9075557613031
"chr15",43086468,43086892,"TES_Unique",3.15954656264361,12.4058756211225,-9.24632905847886
"chr15",43150654,43150883,"TES_Unique",0,0,0
"chr15",43880930,43881151,"TES_Unique",0.519809447967254,0,0.519809447967254
"chr15",44000230,44000399,"TES_Unique",0,0,0
"chr15",44015219,44015834,"TES_Unique",4.15540705098734,12.9505336315601,-8.79512658057275
"chr15",44035336,44035611,"TES_Unique",4.21908577628758,0,4.21908577628758
"chr15",44146431,44146935,"TES_Unique",1.76576134710029,0,1.76576134710029
"chr15",48052851,48053293,"TES_Unique",2.67595727718172,0,2.67595727718172
"chr15",48392385,48392672,"TES_Unique",7.79515828026666,10.0292065143585,-2.23404823409186
"chr15",48459603,48459934,"TES_Unique",2.02230356974774,0,2.02230356974774
"chr15",48493442,48493662,"TES_Unique",1.94623841851006,0,1.94623841851006
"chr15",48541977,48542458,"TES_Unique",1.39295598580135,0,1.39295598580135
"chr15",48565855,48566183,"TES_Unique",4.46412756087932,5.08645818878452,-0.622330627905199
"chr15",48625037,48625562,"TES_Unique",1.27643457565018,1.91759090641152,-0.641156330761347
"chr15",48802873,48803170,"TES_Unique",4.15403547863032,0,4.15403547863032
"chr15",48945246,48945746,"TES_Unique",10.9094723608204,0,10.9094723608204
"chr15",49242938,49243131,"TES_Unique",0.594833492003765,23.1602667975672,-22.5654333055634
"chr15",49423119,49423374,"TES_Unique",9.50717341899872,0,9.50717341899872
"chr15",49501629,49502010,"TES_Unique",3.13071889028499,0,3.13071889028499
"chr15",49620886,49621137,"TES_Unique",3.12223207382929,0,3.12223207382929
"chr15",49675157,49675360,"TES_Unique",2.05699995452282,0,2.05699995452282
"chr15",49686655,49687062,"TES_Unique",0,26.9693123312557,-26.9693123312557
"chr15",49830491,49830692,"TES_Unique",6.23209887211866,0,6.23209887211866
"chr15",50828931,50829096,"TES_Unique",5.43494084369705,0,5.43494084369705
"chr15",51119184,51119345,"TES_Unique",0,0,0
"chr15",51143978,51144360,"TES_Unique",0,0,0
"chr15",51223799,51224007,"TES_Unique",18.7727756408983,7.3488102415532,11.4239653993451
"chr15",51228460,51228704,"TES_Unique",0,14.1286081275161,-14.1286081275161
"chr15",51312928,51313177,"TES_Unique",10.9103237915039,0,10.9103237915039
"chr15",51856653,51856995,"TES_Unique",13.6103469359284,51.4619183331815,-37.8515713972531
"chr15",51864582,51864756,"TES_Unique",5.33527016775949,0,5.33527016775949
"chr15",51875369,51875562,"TES_Unique",4.00160712802533,0,4.00160712802533
"chr15",52337279,52337657,"TES_Unique",5.09310049494841,18.1455677606185,-13.0524672656701
"chr15",52481816,52482106,"TES_Unique",5.22732462669976,0,5.22732462669976
"chr15",53303659,53303949,"TES_Unique",0,0,0
"chr15",53325523,53326033,"TES_Unique",10.0800718691951,1.03179983150236,9.04827203769273
"chr15",53398057,53398311,"TES_Unique",6.3355520809398,3.95549657485064,2.38005550608915
"chr15",55279675,55279909,"TES_Unique",0,0,0
"chr15",55435214,55435437,"TES_Unique",0,0,0
"chr15",55775386,55775691,"TES_Unique",5.48533321206087,8.24061786427217,-2.75528465221131
"chr15",56074797,56075169,"TES_Unique",0,6.69894146343978,-6.69894146343978
"chr15",56356652,56357047,"TES_Unique",2.64916660809758,3.4154296354814,-0.766263027383823
"chr15",56804181,56804608,"TES_Unique",6.07872323009455,10.6049820552362,-4.52625882514169
"chr15",56815260,56815587,"TES_Unique",15.6080789100833,0,15.6080789100833
"chr15",56817356,56817634,"TES_Unique",0,0,0
"chr15",56927920,56928116,"TES_Unique",5.11221917631662,0,5.11221917631662
"chr15",56968897,56969087,"TES_Unique",5.16296218951959,0,5.16296218951959
"chr15",56988309,56988718,"TES_Unique",3.63336430991568,0,3.63336430991568
"chr15",57003515,57003689,"TES_Unique",8.27263266427176,0,8.27263266427176
"chr15",57153174,57153436,"TES_Unique",0,0.610141841177705,-0.610141841177705
"chr15",57158714,57158896,"TES_Unique",0,0,0
"chr15",57236019,57236342,"TES_Unique",22.9888178978437,56.3193385748216,-33.3305206769778
"chr15",57393107,57393403,"TES_Unique",7.87682866568517,0,7.87682866568517
"chr15",57485993,57486161,"TES_Unique",0,0,0
"chr15",57677437,57677820,"TES_Unique",0.65566873550415,0,0.65566873550415
"chr15",57703358,57703782,"TES_Unique",7.65203983082491,0,7.65203983082491
"chr15",58201593,58201877,"TES_Unique",4.3435177987082,9.49129919754832,-5.14778139884012
"chr15",58224151,58224436,"TES_Unique",4.25496913669826,0.801534986162519,3.45343415053574
"chr15",58260324,58261194,"TES_Unique",3.4567518179507,4.84271566958159,-1.38596385163089
"chr15",58666959,58667343,"TES_Unique",2.50686851600548,0,2.50686851600548
"chr15",59274212,59274412,"TES_Unique",8.97711621943991,0,8.97711621943991
"chr15",59313779,59314070,"TES_Unique",8.33507652805276,0,8.33507652805276
"chr15",60091343,60091550,"TES_Unique",0,0,0
"chr15",60093693,60093957,"TES_Unique",8.66965879044443,0,8.66965879044443
"chr15",60408424,60408853,"TES_Unique",0,15.8334848359574,-15.8334848359574
"chr15",60423453,60423746,"TES_Unique",2.06959383179541,0,2.06959383179541
"chr15",60470043,60470443,"TES_Unique",11.2493441764851,12.5767035734029,-1.32735939691786
"chr15",60476577,60477028,"TES_Unique",2.97081763343473,0,2.97081763343473
"chr15",61460137,61460335,"TES_Unique",7.11680637532143,0,7.11680637532143
"chr15",62119276,62119581,"TES_Unique",0,15.3575151106891,-15.3575151106891
"chr15",62647456,62647792,"TES_Unique",3.73555044745833,16.4616734309437,-12.7261229834854
"chr15",63089356,63089584,"TES_Unique",0,0,0
"chr15",63237111,63237292,"TES_Unique",0,0,0
"chr15",63437015,63437368,"TES_Unique",0.53342541193558,0,0.53342541193558
"chr15",63465116,63465352,"TES_Unique",0,11.1234116856056,-11.1234116856056
"chr15",63479777,63479969,"TES_Unique",28.5367933283198,0,28.5367933283198
"chr15",63519096,63519304,"TES_Unique",51.3490015787371,35.4279004877264,15.9211010910107
"chr15",63973350,63973619,"TES_Unique",12.8996344954879,0,12.8996344954879
"chr15",64017718,64017949,"TES_Unique",0,10.177421388955,-10.177421388955
"chr15",64334124,64334428,"TES_Unique",0,0,0
"chr15",64634677,64634953,"TES_Unique",1.24979455720647,9.35162732231058,-8.10183276510411
"chr15",64636012,64636191,"TES_Unique",0.116562779744466,0.127355003356934,-0.0107922236124674
"chr15",64693259,64693461,"TES_Unique",8.32021016088025,0,8.32021016088025
"chr15",64724272,64724774,"TES_Unique",12.2634516691356,6.38040971092391,5.88304195821167
"chr15",65057294,65057601,"TES_Unique",6.13092843588296,0,6.13092843588296
"chr15",65655122,65655417,"TES_Unique",10.5969909204019,42.9824004173279,-32.385409496926
"chr15",65796681,65796888,"TES_Unique",5.04360565772423,0,5.04360565772423
"chr15",66711904,66712345,"TES_Unique",3.58392302914443,0,3.58392302914443
"chr15",66814908,66815144,"TES_Unique",2.78866702695436,0,2.78866702695436
"chr15",66815345,66815548,"TES_Unique",2.87979993633195,11.0124620549819,-8.13266211864995
"chr15",66858743,66859333,"TES_Unique",2.59160305481473,0,2.59160305481473
"chr15",66983850,66984225,"TES_Unique",6.72409213857448,6.21872325653725,0.505368882037224
"chr15",67024386,67024780,"TES_Unique",10.092299932166,4.93299126926857,5.15930866289742
"chr15",67025640,67025989,"TES_Unique",6.92386184692383,0,6.92386184692383
"chr15",67111048,67111317,"TES_Unique",0,13.5845336914063,-13.5845336914063
"chr15",67564399,67564716,"TES_Unique",0,16.7243551578162,-16.7243551578162
"chr15",67691078,67691310,"TES_Unique",0,0,0
"chr15",68335378,68335711,"TES_Unique",6.31326542928547,0,6.31326542928547
"chr15",68526366,68526555,"TES_Unique",0,10.2554292176899,-10.2554292176899
"chr15",69509141,69509408,"TES_Unique",0,0,0
"chr15",69766277,69766522,"TES_Unique",16.8874074424185,16.7735874207039,0.11382002171462
"chr15",69987637,69987905,"TES_Unique",13.4545670122905,9.20366404934,4.25090296295052
"chr15",70512061,70512320,"TES_Unique",3.22789617685171,6.17182702284593,-2.94393084599422
"chr15",70589250,70589637,"TES_Unique",2.70378860001711,3.36768642897458,-0.66389782895747
"chr15",70596365,70596879,"TES_Unique",1.60925297413057,7.34455067903093,-5.73529770490035
"chr15",70597263,70597649,"TES_Unique",19.1651186881447,0,19.1651186881447
"chr15",70617744,70617998,"TES_Unique",12.5065138274548,0,12.5065138274548
"chr15",70701872,70702415,"TES_Unique",0,0,0
"chr15",70714075,70714560,"TES_Unique",2.8061542589478,0,2.8061542589478
"chr15",70720221,70720513,"TES_Unique",0,22.923900604248,-22.923900604248
"chr15",70753383,70753543,"TES_Unique",0,17.5132905237423,-17.5132905237423
"chr15",71295415,71295854,"TES_Unique",8.34487481550737,0,8.34487481550737
"chr15",71559195,71559462,"TES_Unique",2.81839695261486,0,2.81839695261486
"chr15",71588776,71589097,"TES_Unique",0.162899064721528,12.1026804432365,-11.939781378515
"chr15",71662434,71662612,"TES_Unique",6.56401326270077,0,6.56401326270077
"chr15",71676712,71677166,"TES_Unique",11.7357345916413,11.6886889447223,0.047045646918999
"chr15",71683404,71684042,"TES_Unique",9.25937726613315,4.91482689011265,4.3445503760205
"chr15",71691834,71692064,"TES_Unique",4.40518561689369,1.38932730934837,3.01585830754532
"chr15",73232079,73232437,"TES_Unique",5.84440098499521,0,5.84440098499521
"chr15",76253732,76254360,"TES_Unique",0,12.0268476938026,-12.0268476938026
"chr15",76654347,76654624,"TES_Unique",0,0,0
"chr15",77201794,77202086,"TES_Unique",0,2.81658847014652,-2.81658847014652
"chr15",77402742,77402974,"TES_Unique",0,0,0
"chr15",77481707,77482093,"TES_Unique",8.59315717435931,1.36240236149278,7.23075481286653
"chr15",77487170,77487422,"TES_Unique",15.9225913790375,0,15.9225913790375
"chr15",77497240,77497604,"TES_Unique",0,0,0
"chr15",78065372,78065602,"TES_Unique",0,0,0
"chr15",78325224,78325797,"TES_Unique",1.16969353812081,0,1.16969353812081
"chr15",78457205,78457482,"TES_Unique",3.69816034989391,21.274699121928,-17.5765387720341
"chr15",79474240,79474607,"TES_Unique",0,0,0
"chr15",79874283,79874646,"TES_Unique",0,2.64506981399033,-2.64506981399033
"chr15",79916629,79916894,"TES_Unique",12.2259512879795,0,12.2259512879795
"chr15",80068728,80069068,"TES_Unique",8.92168330307231,0,8.92168330307231
"chr15",80115289,80115496,"TES_Unique",17.7534203896156,0.220422121194693,17.5329982684209
"chr15",80608860,80609078,"TES_Unique",0,0,0
"chr15",80609610,80609998,"TES_Unique",12.6750849942009,0,12.6750849942009
"chr15",80615962,80616231,"TES_Unique",0.777088871708623,0,0.777088871708623
"chr15",80684663,80684868,"TES_Unique",0,0,0
"chr15",80777184,80777585,"TES_Unique",0,0,0
"chr15",80825433,80825659,"TES_Unique",0,0,0
"chr15",82112531,82112726,"TES_Unique",0,0,0
"chr15",83292433,83292628,"TES_Unique",10.0625079407984,22.923900604248,-12.8613926634497
"chr15",84804281,84804634,"TES_Unique",3.55616941290387,4.79200182122699,-1.23583240832313
"chr15",84929921,84930266,"TES_Unique",3.5171132170396,0,3.5171132170396
"chr15",84990476,84990787,"TES_Unique",2.85804320604373,27.5528034797082,-24.6947602736644
"chr15",85314127,85314603,"TES_Unique",4.92644604696918,43.2046797090606,-38.2782336620915
"chr15",85407891,85408171,"TES_Unique",0,0,0
