"gene_idx","ensembl_id","symbol","is_deg","expr_direction","gene_width","n_dmrs","has_dmr","dmr_density"
15090,"ENSG00000290611","CYP2G1P",FALSE,"Not_DEG",111061,2,TRUE,18.00812166287
15091,"ENSG00000187848","P2RX2",FALSE,"Not_DEG",3613,0,FALSE,0
15092,"ENSG00000119401","TRIM32",FALSE,"Not_DEG",13996,3,TRUE,214.346956273221
15093,"ENSG00000010803","SCMH1",TRUE,"DOWN",215105,1,TRUE,4.64889240138537
15094,"ENSG00000054598","FOXC1",TRUE,"DOWN",3983,0,FALSE,0
15095,"ENSG00000251493","FOXD1",FALSE,"Not_DEG",2512,1,TRUE,398.089171974522
15096,"ENSG00000088325","TPX2",TRUE,"DOWN",62535,2,TRUE,31.9820900295834
15097,"ENSG00000157212","PAXIP1",FALSE,"Not_DEG",59438,3,TRUE,50.472761533026
15098,"ENSG00000162482","AKR7A3",FALSE,"Not_DEG",6198,0,FALSE,0
15099,"ENSG00000076685","NT5C2",TRUE,"DOWN",190421,1,TRUE,5.25152162839183
15100,"ENSG00000084710","EFR3B",TRUE,"UP",117060,2,TRUE,17.0852554245686
15101,"ENSG00000170122","FOXD4",FALSE,"Not_DEG",2187,0,FALSE,0
15102,"ENSG00000141002","TCF25",FALSE,"Not_DEG",40058,5,TRUE,124.819012431974
15103,"ENSG00000101004","NINL",TRUE,"UP",133938,4,TRUE,29.8645642013469
15104,"ENSG00000151240","DIP2C",TRUE,"DOWN",415468,28,TRUE,67.3938787102737
15105,"ENSG00000105613","MAST1",FALSE,"Not_DEG",41002,1,TRUE,24.3890541924784
15106,"ENSG00000148843","PDCD11",FALSE,"Not_DEG",49669,0,FALSE,0
15107,"ENSG00000100813","ACIN1",FALSE,"Not_DEG",37051,1,TRUE,26.9898248360368
15108,"ENSG00000156395","SORCS3",FALSE,"Not_DEG",623953,0,FALSE,0
15109,"ENSG00000122012","SV2C",FALSE,"Not_DEG",270557,0,FALSE,0
15110,"ENSG00000144821","MYH15",TRUE,"UP",148955,1,TRUE,6.7134369440435
15111,"ENSG00000168269","FOXI1",TRUE,"UP",3838,0,FALSE,0
15112,"ENSG00000100731","PCNX1",TRUE,"UP",207978,0,FALSE,0
15113,"ENSG00000173120","KDM2A",TRUE,"UP",138820,10,TRUE,72.0357297219421
15114,"ENSG00000113716","HMGXB3",FALSE,"Not_DEG",53097,2,TRUE,37.6669115015914
15115,"ENSG00000141577","CEP131",TRUE,"DOWN",33407,4,TRUE,119.735384799593
15116,"ENSG00000103995","CEP152",TRUE,"DOWN",98219,1,TRUE,10.1813294780032
15117,"ENSG00000085831","TTC39A",TRUE,"UP",57859,4,TRUE,69.1335833664598
15118,"ENSG00000080854","IGSF9B",TRUE,"UP",60531,0,FALSE,0
15119,"ENSG00000064042","LIMCH1",TRUE,"DOWN",340438,4,TRUE,11.7495696720108
15120,"ENSG00000079841","RIMS1",FALSE,"Not_DEG",516601,1,TRUE,1.93572989599323
15121,"ENSG00000109107","ALDOC",TRUE,"UP",3834,0,FALSE,0
15122,"ENSG00000176678","FOXL1",FALSE,"Not_DEG",4930,0,FALSE,0
15123,"ENSG00000163625","WDFY3",TRUE,"DOWN",297926,1,TRUE,3.35653820076126
15124,"ENSG00000100592","DAAM1",FALSE,"Not_DEG",182760,0,FALSE,0
15125,"ENSG00000137802","MAPKBP1",TRUE,"UP",53422,3,TRUE,56.1566395866871
15126,"ENSG00000114805","PLCH1",TRUE,"DOWN",369492,2,TRUE,5.41283708442943
15127,"ENSG00000128607","KLHDC10",FALSE,"Not_DEG",65172,2,TRUE,30.6880255324372
15128,"ENSG00000186790","FOXE3",FALSE,"Not_DEG",1768,0,FALSE,0
15129,"ENSG00000080371","RAB21",FALSE,"Not_DEG",45424,0,FALSE,0
15130,"ENSG00000211455","STK38L",TRUE,"DOWN",81992,0,FALSE,0
15131,"ENSG00000065526","SPEN",TRUE,"DOWN",104362,4,TRUE,38.3281270960695
15132,"ENSG00000135108","FBXO21",TRUE,"DOWN",48480,0,FALSE,0
15133,"ENSG00000075914","EXOSC7",FALSE,"Not_DEG",37428,0,FALSE,0
15134,"ENSG00000135472","FAIM2",TRUE,"UP",37322,0,FALSE,0
15135,"ENSG00000125107","CNOT1",TRUE,"DOWN",109935,7,TRUE,63.6739891754218
15136,"ENSG00000129654","FOXJ1",FALSE,"Not_DEG",4913,2,TRUE,407.083248524323
15137,"ENSG00000144028","SNRNP200",TRUE,"DOWN",46934,6,TRUE,127.839093194699
15138,"ENSG00000129116","PALLD",TRUE,"DOWN",431406,2,TRUE,4.63600413531569
15139,"ENSG00000172765","TMCC1",FALSE,"Not_DEG",245920,3,TRUE,12.1990891346779
15140,"ENSG00000121440","PDZRN3",TRUE,"DOWN",242511,1,TRUE,4.12352429374338
15141,"ENSG00000130477","UNC13A",TRUE,"UP",87030,2,TRUE,22.9805814087096
15142,"ENSG00000041515","MYO16",FALSE,"Not_DEG",611854,0,FALSE,0
15143,"ENSG00000004487","KDM1A",TRUE,"UP",64247,0,FALSE,0
15144,"ENSG00000188739","RBM34",FALSE,"Not_DEG",30101,6,TRUE,199.328925949304
15145,"ENSG00000176692","FOXC2",TRUE,"UP",2900,0,FALSE,0
15146,"ENSG00000127663","KDM4B",TRUE,"DOWN",184486,19,TRUE,102.988844681981
15147,"ENSG00000099308","MAST3",TRUE,"UP",53915,9,TRUE,166.929425948252
15148,"ENSG00000077254","USP33",FALSE,"Not_DEG",63866,0,FALSE,0
15149,"ENSG00000083097","DOP1A",FALSE,"Not_DEG",103685,0,FALSE,0
15150,"ENSG00000020577","SAMD4A",TRUE,"DOWN",227199,1,TRUE,4.40142782318584
15151,"ENSG00000040199","PHLPP2",TRUE,"DOWN",86867,7,TRUE,80.5829601574821
15152,"ENSG00000188994","ZNF292",TRUE,"DOWN",114141,3,TRUE,26.2832812048256
15153,"ENSG00000133401","PDZD2",TRUE,"DOWN",471802,9,TRUE,19.0757987460842
15154,"ENSG00000142784","WDTC1",TRUE,"UP",74005,0,FALSE,0
15155,"ENSG00000130227","XPO7",TRUE,"DOWN",86924,1,TRUE,11.5043026091758
15156,"ENSG00000178919","FOXE1",FALSE,"Not_DEG",3492,0,FALSE,0
15157,"ENSG00000186487","MYT1L",FALSE,"Not_DEG",542552,1,TRUE,1.84314130258482
15158,"ENSG00000061987","MON2",FALSE,"Not_DEG",133660,0,FALSE,0
15159,"ENSG00000154310","TNIK",TRUE,"DOWN",401995,4,TRUE,9.95037251707111
15160,"ENSG00000116852","KIF21B",TRUE,"UP",54325,0,FALSE,0
15161,"ENSG00000083642","PDS5B",TRUE,"DOWN",191568,3,TRUE,15.6602355299424
15162,"ENSG00000187239","FNBP1",TRUE,"UP",156003,7,TRUE,44.870931969257
15163,"ENSG00000157106","SMG1",FALSE,"Not_DEG",121549,0,FALSE,0
15164,"ENSG00000111206","FOXM1",TRUE,"DOWN",19495,1,TRUE,51.2952038984355
15165,"ENSG00000174306","ZHX3",FALSE,"Not_DEG",139284,3,TRUE,21.5387266304816
15166,"ENSG00000149218","ENDOD1",TRUE,"DOWN",42800,0,FALSE,0
15167,"ENSG00000214655","ZSWIM8",TRUE,"UP",16192,3,TRUE,185.276679841897
15168,"ENSG00000198646","NCOA6",TRUE,"UP",128511,1,TRUE,7.78143505225234
15169,"ENSG00000157064","NMNAT2",TRUE,"DOWN",170144,0,FALSE,0
15170,"ENSG00000103351","CLUAP1",TRUE,"DOWN",80978,2,TRUE,24.6980661414211
15171,"ENSG00000186564","FOXD2",TRUE,"UP",2648,0,FALSE,0
15172,"ENSG00000180357","ZNF609",TRUE,"UP",225491,13,TRUE,57.6519683712432
15173,"ENSG00000103365","GGA2",FALSE,"Not_DEG",58454,3,TRUE,51.3224073630547
15174,"ENSG00000062650","WAPL",TRUE,"UP",86537,4,TRUE,46.2230028773819
15175,"ENSG00000107290","SETX",FALSE,"Not_DEG",93631,5,TRUE,53.4011171513708
15176,"ENSG00000127463","EMC1",FALSE,"Not_DEG",35893,0,FALSE,0
15177,"ENSG00000144712","CAND2",FALSE,"Not_DEG",38333,1,TRUE,26.0871833668119
15178,"ENSG00000139718","SETD1B",TRUE,"DOWN",28648,1,TRUE,34.9064507120916
15179,"ENSG00000179772","FOXS1",FALSE,"Not_DEG",1302,0,FALSE,0
15180,"ENSG00000137200","CMTR1",TRUE,"DOWN",49609,1,TRUE,20.1576326876172
15181,"ENSG00000023318","ERP44",FALSE,"Not_DEG",119868,1,TRUE,8.34251009443721
15182,"ENSG00000002746","HECW1",FALSE,"Not_DEG",453373,4,TRUE,8.82275742049041
15183,"ENSG00000111647","BLTP3B",FALSE,"Not_DEG",114420,0,FALSE,0
15184,"ENSG00000133789","SWAP70",TRUE,"UP",88917,0,FALSE,0
15185,"ENSG00000160208","RRP1B",TRUE,"DOWN",36520,1,TRUE,27.3822562979189
15186,"ENSG00000005810","MYCBP2",TRUE,"DOWN",284621,0,FALSE,0
15187,"ENSG00000102763","VWA8",TRUE,"UP",394286,1,TRUE,2.53623004621011
15188,"ENSG00000150907","FOXO1",TRUE,"DOWN",196687,1,TRUE,5.08422010605683
15189,"ENSG00000105778","AVL9",FALSE,"Not_DEG",93301,1,TRUE,10.7179987352761
15190,"ENSG00000107077","KDM4C",TRUE,"DOWN",456684,6,TRUE,13.1381874556586
15191,"ENSG00000148840","PPRC1",FALSE,"Not_DEG",17340,0,FALSE,0
15192,"ENSG00000082805","ERC1",TRUE,"DOWN",505425,5,TRUE,9.8926645892071
15193,"ENSG00000110723","EXPH5",TRUE,"DOWN",88334,0,FALSE,0
15194,"ENSG00000104228","TRIM35",FALSE,"Not_DEG",26387,0,FALSE,0
15195,"ENSG00000242265","PEG10",TRUE,"DOWN",13371,3,TRUE,224.36616558223
15196,"ENSG00000118689","FOXO3",FALSE,"Not_DEG",124940,0,FALSE,0
15197,"ENSG00000102935","ZNF423",TRUE,"UP",370396,3,TRUE,8.0994395187853
15198,"ENSG00000123200","ZC3H13",FALSE,"Not_DEG",98295,0,FALSE,0
15199,"ENSG00000145819","ARHGAP26",TRUE,"DOWN",458635,5,TRUE,10.9019154665475
15200,"ENSG00000119685","TTLL5",FALSE,"Not_DEG",375496,0,FALSE,0
15201,"ENSG00000105738","SIPA1L3",TRUE,"DOWN",301162,29,TRUE,96.293689110844
15202,"ENSG00000054523","KIF1B",FALSE,"Not_DEG",171034,2,TRUE,11.6935813931733
15203,"ENSG00000124313","IQSEC2",TRUE,"UP",95523,3,TRUE,31.4060488049998
15204,"ENSG00000155111","CDK19",TRUE,"UP",205981,1,TRUE,4.85481670639525
15205,"ENSG00000004139","SARM1",TRUE,"DOWN",39694,5,TRUE,125.963621706051
15206,"ENSG00000169155","ZBTB43",FALSE,"Not_DEG",33205,0,FALSE,0
15207,"ENSG00000085662","AKR1B1",TRUE,"DOWN",16929,1,TRUE,59.070234508831
15208,"ENSG00000240445","FOXO3B",FALSE,"Not_DEG",14686,0,FALSE,0
15209,"ENSG00000053524","MCF2L2",FALSE,"Not_DEG",250738,13,TRUE,51.8469478100647
15210,"ENSG00000167202","TBC1D2B",FALSE,"Not_DEG",93689,3,TRUE,32.0208348899017
15211,"ENSG00000053108","FSTL4",FALSE,"Not_DEG",416087,0,FALSE,0
15212,"ENSG00000113048","MRPS27",FALSE,"Not_DEG",106765,0,FALSE,0
15213,"ENSG00000132359","RAP1GAP2",TRUE,"UP",282037,30,TRUE,106.36902250414
15214,"ENSG00000181418","DDN",FALSE,"Not_DEG",4227,0,FALSE,0
15215,"ENSG00000133104","SPART",TRUE,"DOWN",68543,0,FALSE,0
15216,"ENSG00000100354","TNRC6B",TRUE,"UP",290992,1,TRUE,3.43652059163139
15217,"ENSG00000112659","CUL9",TRUE,"DOWN",42404,2,TRUE,47.1653617583247
15218,"ENSG00000163531","NFASC",TRUE,"DOWN",194172,12,TRUE,61.8008775724615
15219,"ENSG00000198718","TOGARAM1",FALSE,"Not_DEG",112242,0,FALSE,0
15220,"ENSG00000055208","TAB2",TRUE,"DOWN",193688,4,TRUE,20.6517698566767
15221,"ENSG00000169635","HIC2",TRUE,"UP",34093,1,TRUE,29.3315343325609
15222,"ENSG00000143631","FLG",FALSE,"Not_DEG",23075,0,FALSE,0
15223,"ENSG00000118322","ATP10B",TRUE,"DOWN",289095,0,FALSE,0
15224,"ENSG00000163539","CLASP2",FALSE,"Not_DEG",222112,3,TRUE,13.5066993228641
15225,"ENSG00000108509","CAMTA2",FALSE,"Not_DEG",19684,1,TRUE,50.8026823816298
15226,"ENSG00000143442","POGZ",FALSE,"Not_DEG",56771,3,TRUE,52.8438815592468
15227,"ENSG00000198756","COLGALT2",TRUE,"DOWN",107876,0,FALSE,0
15228,"ENSG00000004399","PLXND1",FALSE,"Not_DEG",51463,3,TRUE,58.2943085323436
15229,"ENSG00000151702","FLI1",TRUE,"DOWN",126733,6,TRUE,47.3436279422092
15230,"ENSG00000110046","ATG2A",TRUE,"DOWN",22664,0,FALSE,0
15231,"ENSG00000186566","GPATCH8",FALSE,"Not_DEG",108150,6,TRUE,55.4785020804438
15232,"ENSG00000164080","RAD54L2",FALSE,"Not_DEG",129949,1,TRUE,7.69532662813873
15233,"ENSG00000172943","PHF8",FALSE,"Not_DEG",112283,0,FALSE,0
15234,"ENSG00000132510","KDM6B",FALSE,"Not_DEG",20580,3,TRUE,145.772594752187
15235,"ENSG00000082397","EPB41L3",TRUE,"DOWN",238320,4,TRUE,16.7841557569654
15236,"ENSG00000198887","SMC5",TRUE,"DOWN",95896,1,TRUE,10.4279636272629
15237,"ENSG00000145911","N4BP3",FALSE,"Not_DEG",12550,0,FALSE,0
15238,"ENSG00000086015","MAST2",TRUE,"UP",249136,6,TRUE,24.0832316485775
15239,"ENSG00000074755","ZZEF1",FALSE,"Not_DEG",138586,10,TRUE,72.1573607723724
15240,"ENSG00000176915","ANKLE2",TRUE,"DOWN",36330,2,TRUE,55.0509221029452
15241,"ENSG00000109184","DCUN1D4",TRUE,"DOWN",73838,0,FALSE,0
15242,"ENSG00000136141","LRCH1",TRUE,"DOWN",199873,0,FALSE,0
15243,"ENSG00000197558","SSPOP",TRUE,"DOWN",57938,2,TRUE,34.5196589457696
15244,"ENSG00000136274","NACAD",TRUE,"UP",8533,0,FALSE,0
15245,"ENSG00000130475","FCHO1",TRUE,"UP",40851,1,TRUE,24.4792049154243
15246,"ENSG00000120215","MLANA",TRUE,"UP",19718,1,TRUE,50.7150826655847
15247,"ENSG00000114541","FRMD4B",TRUE,"UP",373802,0,FALSE,0
15248,"ENSG00000075240","GRAMD4",FALSE,"Not_DEG",103779,4,TRUE,38.5434432785053
15249,"ENSG00000079432","CIC",FALSE,"Not_DEG",27261,0,FALSE,0
15250,"ENSG00000020129","NCDN",TRUE,"UP",9802,0,FALSE,0
15251,"ENSG00000121940","CLCC1",TRUE,"DOWN",81643,2,TRUE,24.4968950185564
15252,"ENSG00000125354","SEPTIN6",TRUE,"UP",77647,0,FALSE,0
15253,"ENSG00000109436","TBC1D9",TRUE,"DOWN",135604,0,FALSE,0
15254,"ENSG00000196924","FLNA",FALSE,"Not_DEG",26111,1,TRUE,38.2980353107886
15255,"ENSG00000163811","WDR43",FALSE,"Not_DEG",53553,0,FALSE,0
15256,"ENSG00000071189","SNX13",TRUE,"DOWN",149741,2,TRUE,13.3563953760159
15257,"ENSG00000138834","MAPK8IP3",FALSE,"Not_DEG",64186,6,TRUE,93.4783286074845
15258,"ENSG00000125447","GGA3",TRUE,"UP",25765,7,TRUE,271.686396274015
15259,"ENSG00000133030","MPRIP",TRUE,"DOWN",175223,25,TRUE,142.675333717606
15260,"ENSG00000155561","NUP205",TRUE,"UP",90841,5,TRUE,55.0412258781828
15261,"ENSG00000010327","STAB1",FALSE,"Not_DEG",29158,0,FALSE,0
15262,"ENSG00000132294","EFR3A",TRUE,"DOWN",109550,0,FALSE,0
15263,"ENSG00000137815","RTF1",TRUE,"UP",75156,10,TRUE,133.056575655969
15264,"ENSG00000116704","SLC35D1",FALSE,"Not_DEG",54799,0,FALSE,0
15265,"ENSG00000136068","FLNB",TRUE,"DOWN",163854,2,TRUE,12.2059882578393
15266,"ENSG00000100304","TTLL12",TRUE,"DOWN",20513,0,FALSE,0
15267,"ENSG00000152642","GPD1L",FALSE,"Not_DEG",63021,0,FALSE,0
15268,"ENSG00000165660","ABRAXAS2",TRUE,"UP",34849,2,TRUE,57.3904559671727
15269,"ENSG00000164024","METAP1",FALSE,"Not_DEG",67151,0,FALSE,0
15270,"ENSG00000140948","ZCCHC14",FALSE,"Not_DEG",86779,2,TRUE,23.0470505537054
15271,"ENSG00000134324","LPIN1",TRUE,"UP",149815,7,TRUE,46.7242932950639
15272,"ENSG00000164402","SEPTIN8",FALSE,"Not_DEG",56423,1,TRUE,17.7232688797122
15273,"ENSG00000011523","CEP68",TRUE,"DOWN",30651,1,TRUE,32.6253629571629
15274,"ENSG00000115687","PASK",TRUE,"UP",44166,4,TRUE,90.5674047910157
15275,"ENSG00000143344","RGL1",FALSE,"Not_DEG",292448,5,TRUE,17.0970565707408
15276,"ENSG00000128591","FLNC",FALSE,"Not_DEG",28869,3,TRUE,103.91769718383
15277,"ENSG00000131378","RFTN1",TRUE,"DOWN",200453,0,FALSE,0
15278,"ENSG00000160305","DIP2A",FALSE,"Not_DEG",111125,4,TRUE,35.9955005624297
15279,"ENSG00000117899","MESD",FALSE,"Not_DEG",43540,0,FALSE,0
15280,"ENSG00000107929","LARP4B",FALSE,"Not_DEG",181409,3,TRUE,16.537217006874
15281,"ENSG00000089902","RCOR1",TRUE,"DOWN",137913,3,TRUE,21.7528441843771
15282,"ENSG00000019144","PHLDB1",TRUE,"DOWN",51592,1,TRUE,19.382850054272
15283,"ENSG00000107104","KANK1",TRUE,"DOWN",275815,9,TRUE,32.6305675905951
15284,"ENSG00000132589","FLOT2",TRUE,"DOWN",18399,5,TRUE,271.75389966846
15285,"ENSG00000144224","UBXN4",TRUE,"UP",43323,2,TRUE,46.1648546961198
15286,"ENSG00000168397","ATG4B",TRUE,"UP",36645,6,TRUE,163.733115022513
15287,"ENSG00000089597","GANAB",TRUE,"DOWN",21901,1,TRUE,45.6600155244053
15288,"ENSG00000183580","FBXL7",TRUE,"UP",439616,3,TRUE,6.82413742902897
15289,"ENSG00000112159","MDN1",TRUE,"UP",177297,2,TRUE,11.2805067203619
15290,"ENSG00000048828","FAM120A",FALSE,"Not_DEG",114428,1,TRUE,8.73911979585416
15291,"ENSG00000113194","FAF2",TRUE,"UP",62447,2,TRUE,32.0271590308582
15292,"ENSG00000068878","PSME4",TRUE,"UP",106925,2,TRUE,18.7046995557634
15293,"ENSG00000131149","GSE1",TRUE,"DOWN",506680,23,TRUE,45.3935422752033
15294,"ENSG00000058063","ATP11B",FALSE,"Not_DEG",128127,3,TRUE,23.4142686553186
15295,"ENSG00000054965","FAM168A",FALSE,"Not_DEG",197703,2,TRUE,10.1161843775765
15296,"ENSG00000165688","PMPCA",TRUE,"UP",17363,5,TRUE,287.968669008812
15297,"ENSG00000170540","ARL6IP1",FALSE,"Not_DEG",13510,0,FALSE,0
15298,"ENSG00000103740","ACSBG1",TRUE,"UP",78221,4,TRUE,51.1371626545301
15299,"ENSG00000116786","PLEKHM2",FALSE,"Not_DEG",50450,3,TRUE,59.4648166501487
15300,"ENSG00000132718","SYT11",FALSE,"Not_DEG",25633,2,TRUE,78.0244216439746
15301,"ENSG00000100427","MLC1",TRUE,"DOWN",26036,1,TRUE,38.4083576586265
15302,"ENSG00000102755","FLT1",TRUE,"UP",194800,0,FALSE,0
15303,"ENSG00000070495","JMJD6",FALSE,"Not_DEG",13968,2,TRUE,143.184421534937
15304,"ENSG00000130749","ZC3H4",FALSE,"Not_DEG",49590,6,TRUE,120.992135511192
15305,"ENSG00000179041","RRS1",FALSE,"Not_DEG",1720,0,FALSE,0
15306,"ENSG00000137573","SULF1",TRUE,"DOWN",194292,5,TRUE,25.7344615321269
15307,"ENSG00000169180","XPO6",FALSE,"Not_DEG",113990,0,FALSE,0
15308,"ENSG00000117523","PRRC2C",TRUE,"DOWN",107982,2,TRUE,18.5216054527606
15309,"ENSG00000065882","TBC1D1",FALSE,"Not_DEG",248092,8,TRUE,32.2461022523902
15310,"ENSG00000105278","ZFR2",TRUE,"UP",65015,1,TRUE,15.3810659078674
15311,"ENSG00000160796","NBEAL2",FALSE,"Not_DEG",30039,1,TRUE,33.2900562601951
15312,"ENSG00000143756","FBXO28",TRUE,"UP",47937,4,TRUE,83.442852076684
15313,"ENSG00000122025","FLT3",FALSE,"Not_DEG",97319,0,FALSE,0
15314,"ENSG00000110042","DTX4",TRUE,"UP",37159,0,FALSE,0
15315,"ENSG00000008853","RHOBTB2",TRUE,"UP",33093,2,TRUE,60.43574169764
15316,"ENSG00000052749","RRP12",TRUE,"UP",69719,5,TRUE,71.7164617966408
15317,"ENSG00000054654","SYNE2",TRUE,"UP",464535,3,TRUE,6.45807097420001
15318,"ENSG00000132182","NUP210",TRUE,"DOWN",104088,0,FALSE,0
15319,"ENSG00000131089","ARHGEF9",FALSE,"Not_DEG",174308,0,FALSE,0
15320,"ENSG00000090554","FLT3LG",FALSE,"Not_DEG",24886,3,TRUE,120.54970666238
15321,"ENSG00000197969","VPS13A",TRUE,"DOWN",244093,4,TRUE,16.3871966832314
15322,"ENSG00000091490","SEL1L3",TRUE,"UP",116328,3,TRUE,25.7891479265525
15323,"ENSG00000108239","TBC1D12",FALSE,"Not_DEG",133792,2,TRUE,14.9485768954796
15324,"ENSG00000144036","EXOC6B",FALSE,"Not_DEG",650058,3,TRUE,4.6149728178101
15325,"ENSG00000213551","DNAJC9",TRUE,"UP",63894,1,TRUE,15.6509218392963
15326,"ENSG00000170145","SIK2",TRUE,"DOWN",128407,0,FALSE,0
15327,"ENSG00000182621","PLCB1",TRUE,"DOWN",891110,2,TRUE,2.24439182592497
15328,"ENSG00000198576","ARC",TRUE,"UP",3431,0,FALSE,0
15329,"ENSG00000081913","PHLPP1",FALSE,"Not_DEG",264893,0,FALSE,0
15330,"ENSG00000037280","FLT4",TRUE,"UP",48119,1,TRUE,20.7818117583491
15331,"ENSG00000121210","TMEM131L",FALSE,"Not_DEG",170366,4,TRUE,23.4788631534461
15332,"ENSG00000179364","PACS2",FALSE,"Not_DEG",97585,1,TRUE,10.2474765588974
15333,"ENSG00000106078","COBL",TRUE,"UP",300607,3,TRUE,9.97980752277891
15334,"ENSG00000206560","ANKRD28",FALSE,"Not_DEG",192536,1,TRUE,5.19383388041717
15335,"ENSG00000121892","PDS5A",FALSE,"Not_DEG",155094,5,TRUE,32.2385134176693
15336,"ENSG00000148219","ASTN2",TRUE,"UP",991959,4,TRUE,4.03242472723167
15337,"ENSG00000261236","BOP1",FALSE,"Not_DEG",29394,4,TRUE,136.082193644962
15338,"ENSG00000047578","KATNIP",FALSE,"Not_DEG",230212,1,TRUE,4.34382221604434
15339,"ENSG00000163125","RPRD2",TRUE,"DOWN",113476,8,TRUE,70.4994888787056
15340,"ENSG00000068650","ATP11A",TRUE,"UP",197131,4,TRUE,20.291075477728
15341,"ENSG00000169330","MINAR1",TRUE,"UP",39969,1,TRUE,25.0193900272711
15342,"ENSG00000169914","OTUD3",TRUE,"UP",30551,0,FALSE,0
15343,"ENSG00000101745","ANKRD12",TRUE,"UP",183250,3,TRUE,16.3710777626194
15344,"ENSG00000189337","KAZN",FALSE,"Not_DEG",1225252,37,TRUE,30.1978694994989
15345,"ENSG00000168502","MTCL1",TRUE,"UP",127223,20,TRUE,157.204279100477
15346,"ENSG00000092108","SCFD1",TRUE,"UP",115404,0,FALSE,0
15347,"ENSG00000184014","DENND5A",TRUE,"DOWN",127135,0,FALSE,0
15348,"ENSG00000085788","DDHD2",FALSE,"Not_DEG",50341,0,FALSE,0
15349,"ENSG00000010932","FMO1",FALSE,"Not_DEG",37508,0,FALSE,0
15350,"ENSG00000171735","CAMTA1",TRUE,"UP",984253,23,TRUE,23.3679755103617
15351,"ENSG00000145725","PPIP5K2",FALSE,"Not_DEG",92651,0,FALSE,0
15352,"ENSG00000126217","MCF2L",TRUE,"UP",205365,0,FALSE,0
15353,"ENSG00000100403","ZC3H7B",TRUE,"DOWN",58623,6,TRUE,102.348907425413
15354,"ENSG00000182473","EXOC7",TRUE,"UP",40561,11,TRUE,271.196469515051
15355,"ENSG00000117114","ADGRL2",TRUE,"UP",687786,1,TRUE,1.45394061524951
15356,"ENSG00000107554","DNMBP",TRUE,"DOWN",134371,1,TRUE,7.44208199685944
15357,"ENSG00000174197","MGA",FALSE,"Not_DEG",151948,3,TRUE,19.7435964935373
15358,"ENSG00000094963","FMO2",FALSE,"Not_DEG",27438,0,FALSE,0
15359,"ENSG00000187189","TSPYL4",TRUE,"DOWN",4112,0,FALSE,0
15360,"ENSG00000118200","CAMSAP2",TRUE,"UP",121812,1,TRUE,8.20937181886842
15361,"ENSG00000163946","TASOR",TRUE,"DOWN",63134,0,FALSE,0
15362,"ENSG00000038532","CLEC16A",TRUE,"UP",237648,0,FALSE,0
15363,"ENSG00000186866","POFUT2",FALSE,"Not_DEG",23971,2,TRUE,83.4341495974302
15364,"ENSG00000114648","KLHL18",FALSE,"Not_DEG",63900,0,FALSE,0
15365,"ENSG00000132361","CLUH",FALSE,"Not_DEG",23278,5,TRUE,214.795085488444
15366,"ENSG00000030066","NUP160",TRUE,"DOWN",70469,1,TRUE,14.1906370176957
15367,"ENSG00000007933","FMO3",FALSE,"Not_DEG",26919,0,FALSE,0
15368,"ENSG00000132938","MTUS2",FALSE,"Not_DEG",685609,2,TRUE,2.91711456529888
15369,"ENSG00000177613","CSTF2T",FALSE,"Not_DEG",4110,0,FALSE,0
15370,"ENSG00000150471","ADGRL3",TRUE,"UP",878010,3,TRUE,3.41681757610961
15371,"ENSG00000113645","WWC1",TRUE,"DOWN",180659,4,TRUE,22.1411609717756
15372,"ENSG00000135049","AGTPBP1",TRUE,"DOWN",258616,4,TRUE,15.4669471339747
15373,"ENSG00000106012","IQCE",TRUE,"UP",55762,3,TRUE,53.8000789067824
15374,"ENSG00000076258","FMO4",FALSE,"Not_DEG",27902,0,FALSE,0
15375,"ENSG00000072803","FBXW11",TRUE,"UP",145325,1,TRUE,6.88112850507483
15376,"ENSG00000070366","SMG6",FALSE,"Not_DEG",243943,15,TRUE,61.4897742505421
15377,"ENSG00000064999","ANKS1A",TRUE,"UP",202152,3,TRUE,14.8403181764217
15378,"ENSG00000102858","MGRN1",TRUE,"DOWN",74482,2,TRUE,26.8521253457211
15379,"ENSG00000185963","BICD2",TRUE,"UP",53471,4,TRUE,74.8069046773017
15380,"ENSG00000131781","FMO5",FALSE,"Not_DEG",67700,0,FALSE,0
15381,"ENSG00000115504","EHBP1",TRUE,"DOWN",372637,2,TRUE,5.36715355694684
15382,"ENSG00000179314","WSCD1",TRUE,"DOWN",351502,4,TRUE,11.3797361039198
15383,"ENSG00000197892","KIF13B",TRUE,"DOWN",195847,2,TRUE,10.212053286494
15384,"ENSG00000024048","UBR2",FALSE,"Not_DEG",129477,0,FALSE,0
15385,"ENSG00000164398","ACSL6",FALSE,"Not_DEG",205101,0,FALSE,0
15386,"ENSG00000166881","NEMP1",FALSE,"Not_DEG",32421,0,FALSE,0
15387,"ENSG00000119321","FKBP15",TRUE,"DOWN",60453,0,FALSE,0
15388,"ENSG00000160223","ICOSLG",FALSE,"Not_DEG",26065,0,FALSE,0
15389,"ENSG00000127511","SIN3B",FALSE,"Not_DEG",50956,9,TRUE,176.622968835858
15390,"ENSG00000122176","FMOD",FALSE,"Not_DEG",11131,0,FALSE,0
15391,"ENSG00000151503","NCAPD3",TRUE,"DOWN",75392,2,TRUE,26.528013582343
